LebwohlLasher_numba.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.284, Time: 1.808470 s
         4125652 function calls (4056072 primitive calls) in 4.559 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     6013    0.002    0.000    0.002    0.000 {method 'endswith' of 'str' objects}
        1    0.000    0.000    0.002    0.002 config.py:86(reset)
       23    0.000    0.000    0.002    0.000 typing.py:1223(__getitem__)
       27    0.000    0.000    0.002    0.000 transforms.py:306(yield_loops_with_multiple_backedges)
     2189    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:897(__exit__)
       33    0.000    0.000    0.002    0.000 controlflow.py:217(_loops)
       33    0.000    0.000    0.002    0.000 packer.py:73(__init__)
      231    0.000    0.000    0.002    0.000 lowering.py:1395(loadvar)
     4226    0.002    0.000    0.002    0.000 {method 'update' of 'dict' objects}
        3    0.000    0.000    0.002    0.001 numbers.py:1(<module>)
       20    0.000    0.000    0.002    0.000 pyparsing.py:4686(parseImpl)
      159    0.001    0.000    0.002    0.000 colors.py:195(_to_rgba_no_colorcycle)
     1479    0.001    0.000    0.002    0.000 {built-in method builtins.all}
        1    0.000    0.000    0.002    0.002 cyaml.py:1(<module>)
       33    0.000    0.000    0.002    0.000 controlflow.py:660(_find_loops)
       84    0.000    0.000    0.002    0.000 pprint.py:235(_pprint_list)
       38    0.000    0.000    0.002    0.000 interpreter.py:1464(_binop)
      552    0.001    0.000    0.002    0.000 templates.py:183(signature)
     1271    0.001    0.000    0.002    0.000 templates.py:1243(register_global)
        1    0.000    0.000    0.002    0.002 tz.py:1(<module>)
      108    0.000    0.000    0.002    0.000 builder.py:737(alloca)
        3    0.000    0.000    0.002    0.001 numbers.py:1312(literal_int_to_boolean)
        8    0.000    0.000    0.002    0.000 pythonapi.py:1295(if_object_ok)
    15/13    0.000    0.000    0.002    0.000 consts.py:73(_infer_expr)
     1580    0.001    0.000    0.002    0.000 registry.py:95(__getitem__)
      160    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(column_stack)
       12    0.000    0.000    0.002    0.000 module.py:109(verify)
        5    0.000    0.000    0.002    0.000 ssa.py:130(_fresh_vars)
      328    0.000    0.000    0.002    0.000 values.py:507(__hash__)
      170    0.000    0.000    0.002    0.000 target_extension.py:81(_get_local_target_checked)
       19    0.000    0.000    0.002    0.000 lowering.py:796(fold_call_args)
      234    0.000    0.000    0.002    0.000 numpy_support.py:329(<listcomp>)
        1    0.000    0.000    0.002    0.002 imputils.py:192(imp)
        1    0.000    0.000    0.002    0.002 fontconfig_pattern.py:62(__init__)
      297    0.000    0.000    0.002    0.000 instructions.py:413(descr)
       32    0.000    0.000    0.002    0.000 colors.py:287(to_rgba_array)
        1    0.000    0.000    0.002    0.002 TiffTags.py:1(<module>)
       30    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(linspace)
      508    0.001    0.000    0.002    0.000 genericpath.py:121(_splitext)
      160    0.000    0.000    0.001    0.000 builder.py:290(_branch_helper)
        1    0.001    0.001    0.001    0.001 {method 'close' of '_io.TextIOWrapper' objects}
       27    0.001    0.000    0.001    0.000 analysis.py:190(compute_live_variables)
     8941    0.001    0.000    0.001    0.000 {built-in method sys.getrecursionlimit}
      283    0.001    0.000    0.001    0.000 {method 'reduce' of 'numpy.ufunc' objects}
      541    0.001    0.000    0.001    0.000 sre_compile.py:265(_compile_charset)
      315    0.001    0.000    0.001    0.000 instructions.py:653(descr)
        1    0.000    0.000    0.001    0.001 requirements.py:100(__init__)
        2    0.000    0.000    0.001    0.001 pyparsing.py:5679(srange)
        1    0.000    0.000    0.001    0.001 typed_passes.py:1(<module>)
       95    0.000    0.000    0.001    0.000 typing.py:947(__init__)
      100    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(prod)
        1    0.000    0.000    0.001    0.001 models.py:1(<module>)
        1    0.000    0.000    0.001    0.001 nanfunctions.py:1(<module>)
       30    0.001    0.000    0.001    0.000 function_base.py:23(linspace)
        1    0.000    0.000    0.001    0.001 random.py:1(<module>)
       45    0.000    0.000    0.001    0.000 dispatcher.py:88(__init__)
       71    0.000    0.000    0.001    0.000 interpreter.py:1025(op_LOAD_FAST)
     2189    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:893(__enter__)
        1    0.000    0.000    0.001    0.001 cmathdecl.py:1(<module>)
     2465    0.001    0.000    0.001    0.000 event.py:249(on_start)
        3    0.000    0.000    0.001    0.000 compiler.py:534(define_nopython_pipeline)
       84    0.000    0.000    0.001    0.000 pprint.py:412(_format_items)
      168    0.000    0.000    0.001    0.000 instructions.py:30(descr)
        3    0.000    0.000    0.001    0.000 removerefctpass.py:37(_legalize)
        9    0.000    0.000    0.001    0.000 pythonapi.py:1368(serialize_object)
        1    0.000    0.000    0.001    0.001 npyimpl.py:544(_register_ufuncs)
      211    0.000    0.000    0.001    0.000 values.py:951(append_basic_block)
        8    0.000    0.000    0.001    0.000 consts.py:85(<genexpr>)
    27/13    0.000    0.000    0.001    0.000 pyparsing.py:3547(parseImpl)
      139    0.000    0.000    0.001    0.000 instructions.py:323(__init__)
       75    0.000    0.000    0.001    0.000 passmanagers.py:218(initialize)
      139    0.000    0.000    0.001    0.000 instructions.py:339(descr)
      738    0.000    0.000    0.001    0.000 controlflow.py:101(add_edge)
      170    0.000    0.000    0.001    0.000 builder.py:248(append_basic_block)
      198    0.000    0.000    0.001    0.000 pyplot.py:88(_copy_docstring_and_deprecators)
      974    0.000    0.000    0.001    0.000 lowering.py:341(_disable_sroa_like_opt)
      388    0.001    0.000    0.001    0.000 sre_parse.py:433(_uniq)
       14    0.000    0.000    0.001    0.000 typing.py:523(Optional)
       71    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
     2055    0.001    0.000    0.001    0.000 __init__.py:1455(debug)
        3    0.000    0.000    0.001    0.000 base.py:748(is_true)
    33/19    0.000    0.000    0.001    0.000 pyparsing.py:3737(parseImpl)
        1    0.000    0.000    0.001    0.001 ElementPath.py:1(<module>)
      170    0.000    0.000    0.001    0.000 instructions.py:183(<listcomp>)
       33    0.001    0.000    0.001    0.000 enum.py:222(<setcomp>)
       23    0.000    0.000    0.001    0.000 lowering.py:782(_cast_var)
      116    0.000    0.000    0.001    0.000 inspect.py:3014(replace)
      195    0.000    0.000    0.001    0.000 ssa.py:40(get)
       10    0.000    0.000    0.001    0.000 typeinfer.py:715(__call__)
      502    0.000    0.000    0.001    0.000 ir_utils.py:2196(<listcomp>)
       75    0.000    0.000    0.001    0.000 passmanagers.py:225(finalize)
        1    0.000    0.000    0.001    0.001 specifiers.py:245(LegacySpecifier)
       68    0.000    0.000    0.001    0.000 typeinfer.py:196(__call__)
      238    0.000    0.000    0.001    0.000 font_manager.py:968(_json_decode)
        5    0.000    0.000    0.001    0.000 pythonapi.py:1342(serialize_uncached)
       92    0.000    0.000    0.001    0.000 typed_passes.py:606(get_func_type)
       86    0.000    0.000    0.001    0.000 removerefctpass.py:44(valid_output)
        2    0.000    0.000    0.001    0.001 dataclasses.py:1333(make_dataclass)
       12    0.000    0.000    0.001    0.000 pyparsing.py:2653(__init__)
     72/4    0.000    0.000    0.001    0.000 pyparsing.py:1835(_parseCache)
        1    0.000    0.000    0.001    0.001 types.py:1(<module>)
        3    0.000    0.000    0.001    0.000 typeinfer.py:1118(unify)
        7    0.000    0.000    0.001    0.000 functools.py:745(<listcomp>)
       20    0.000    0.000    0.001    0.000 typing.py:1138(__getitem__)
        1    0.000    0.000    0.001    0.001 dviread.py:1(<module>)
     4326    0.001    0.000    0.001    0.000 version.py:393(_parse_letter_version)
     1829    0.001    0.000    0.001    0.000 abstract.py:19(_autoincr)
      100    0.000    0.000    0.001    0.000 fromnumeric.py:2933(prod)
      234    0.001    0.000    0.001    0.000 numpy_support.py:276(supported_ufunc_loop)
       13    0.000    0.000    0.001    0.000 callconv.py:478(get_function_type)
       14    0.000    0.000    0.001    0.000 core.py:116(doc_note)
      205    0.000    0.000    0.001    0.000 typeconv.py:117(_cb_update)
        2    0.000    0.000    0.001    0.001 callwrapper.py:195(get_env)
       96    0.000    0.000    0.001    0.000 builder.py:579(icmp_signed)
       13    0.000    0.000    0.001    0.000 docstring.py:61(<listcomp>)
      243    0.001    0.000    0.001    0.000 analysis.py:66(fix_point_progress)
        8    0.000    0.000    0.001    0.000 pythonapi.py:288(err_set_string)
        1    0.000    0.000    0.001    0.001 patches.py:2201(BoxStyle)
       39    0.000    0.000    0.001    0.000 controlflow.py:205(_back_edges)
      823    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
        1    0.000    0.000    0.001    0.001 setdecl.py:1(<module>)
      108    0.000    0.000    0.001    0.000 instructions.py:489(__init__)
      154    0.000    0.000    0.001    0.000 functools.py:741(is_related)
      162    0.000    0.000    0.001    0.000 cgutils.py:158(__setattr__)
        1    0.000    0.000    0.001    0.001 TiffTags.py:381(_populate)
      635    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:542(_check_name_wrapper)
       54    0.000    0.000    0.001    0.000 misc.py:76(maybe_literal)
      160    0.000    0.000    0.001    0.000 shape_base.py:612(column_stack)
       16    0.000    0.000    0.001    0.000 lowering.py:811(<listcomp>)
       51    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(vstack)
      278    0.000    0.000    0.001    0.000 warnings.py:165(simplefilter)
       34    0.000    0.000    0.001    0.000 context.py:8(get_global_context)
       30    0.000    0.000    0.001    0.000 interpreter.py:471(_end_current_block)
       16    0.000    0.000    0.001    0.000 __init__.py:1967(find_distributions)
        1    0.000    0.000    0.001    0.001 scalars.py:1(<module>)
       63    0.000    0.000    0.001    0.000 colors.py:999(<dictcomp>)
      376    0.001    0.000    0.001    0.000 posixpath.py:140(basename)
      171    0.000    0.000    0.001    0.000 __init__.py:384(__getattr__)
        2    0.000    0.000    0.001    0.001 imputils.py:241(iternext_wrapper)
        1    0.000    0.000    0.001    0.001 _compressed.py:1(<module>)
     4930    0.001    0.000    0.001    0.000 event.py:122(is_start)
     1798    0.001    0.000    0.001    0.000 ir.py:379(__getattr__)
        3    0.000    0.000    0.001    0.000 typed_passes.py:811(_strip_phi_nodes)
      242    0.000    0.000    0.001    0.000 numpy_support.py:332(_ufunc_loop_sig)
     2049    0.001    0.000    0.001    0.000 sre_parse.py:112(__init__)
        1    0.000    0.000    0.001    0.001 nrtdynmod.py:165(_define_nrt_unresolved_abort)
        1    0.000    0.000    0.001    0.001 pyplot.py:2006(get_plot_commands)
     1070    0.001    0.000    0.001    0.000 __init__.py:2399(_nonblank)
      713    0.001    0.000    0.001    0.000 controlflow.py:381(_dfs)
       24    0.000    0.000    0.001    0.000 arraydecl.py:166(generic)
       41    0.000    0.000    0.001    0.000 cgutils.py:682(unpack_tuple)
        2    0.000    0.000    0.001    0.001 dataclasses.py:1156(dataclass)
       51    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(zeros_like)
        3    0.000    0.000    0.001    0.000 npydecl.py:195(install_operations)
        2    0.000    0.000    0.001    0.001 dataclasses.py:1174(wrap)
        1    0.000    0.000    0.001    0.001 simpledialog.py:1(<module>)
        2    0.000    0.000    0.001    0.001 dataclasses.py:881(_process_class)
       32    0.000    0.000    0.001    0.000 arrayobj.py:49(mark_positive)
       24    0.000    0.000    0.001    0.000 ffi.py:9(_make_opaque_ref)
      439    0.001    0.000    0.001    0.000 sre_parse.py:356(_escape)
       10    0.000    0.000    0.001    0.000 codegen.py:1240(_pass_manager_builder)
        5    0.000    0.000    0.001    0.000 callconv.py:594(fp_zero_division)
     1039    0.001    0.000    0.001    0.000 types.py:30(__ne__)
     1663    0.001    0.000    0.001    0.000 utils.py:373(__setitem__)
        1    0.000    0.000    0.001    0.001 nrtopt.py:1(<module>)
     3163    0.001    0.000    0.001    0.000 {method 'rfind' of 'str' objects}
       32    0.000    0.000    0.001    0.000 __init__.py:624(__init__)
        3    0.000    0.000    0.001    0.000 lowering.py:318(setup_function)
       39    0.001    0.000    0.001    0.000 controlflow.py:577(_find_back_edges)
       83    0.000    0.000    0.001    0.000 builder.py:833(cbranch)
        1    0.000    0.000    0.001    0.001 encoder.py:1(<module>)
        1    0.000    0.000    0.001    0.001 ImagePalette.py:1(<module>)
      926    0.000    0.000    0.001    0.000 copyreg.py:100(__newobj__)
      125    0.000    0.000    0.001    0.000 instructions.py:530(<listcomp>)
        1    0.000    0.000    0.001    0.001 untyped_passes.py:1(<module>)
        3    0.000    0.000    0.001    0.000 untyped_passes.py:59(run_pass)
        4    0.000    0.000    0.001    0.000 quicksort.py:241(make_jit_quicksort)
        8    0.000    0.000    0.001    0.000 callconv.py:490(decorate_function)
        1    0.000    0.000    0.001    0.001 extras.py:1(<module>)
    111/5    0.000    0.000    0.001    0.000 pyparsing.py:3319(streamline)
        3    0.000    0.000    0.001    0.000 bytecode.py:206(__init__)
       32    0.000    0.000    0.001    0.000 arrayobj.py:38(set_range_metadata)
       32    0.000    0.000    0.001    0.000 _collections_abc.py:991(update)
        4    0.000    0.000    0.001    0.000 quicksort.py:27(make_quicksort_impl)
        1    0.000    0.000    0.001    0.001 passmanagers.py:1(<module>)
        3    0.000    0.000    0.001    0.000 removerefctpass.py:23(_rewrite_function)
    24/12    0.000    0.000    0.001    0.000 pyparsing.py:4249(parseImpl)
     9178    0.001    0.000    0.001    0.000 inspect.py:3006(parameters)
       14    0.000    0.000    0.001    0.000 callconv.py:409(check_try_status)
       35    0.000    0.000    0.001    0.000 __init__.py:2071(getLogger)
       89    0.000    0.000    0.001    0.000 sre_compile.py:435(_mk_bitmap)
       82    0.000    0.000    0.001    0.000 pkgutil.py:407(get_importer)
       10    0.000    0.000    0.001    0.000 passes.py:33(create_pass_manager_builder)
